time_taken,latency,attempts,hint_used,correct,question_level,mastery
144.85,9.57,4,1,0,97,0.583
74.74,7.05,6,1,1,80,0.195
160.62,5.65,6,1,0,96,0.227
94.02,9.1,5,1,0,99,0.246
82.22,11.14,6,1,1,85,0.279
86.62,6.9,4,1,1,67,0.244
84.33,3.43,4,1,1,61,0.404
54.12,3.05,3,0,0,28,0.159
77.92,11.05,3,1,0,79,0.726
7.23,3.5,4,1,1,0,0.425
125.57,5.17,4,0,0,85,0.801
26.99,1.96,1,0,1,8,0.297
55.28,4.42,3,1,0,49,0.296
123.6,6.09,3,1,1,90,0.56
19.43,2.18,3,0,1,7,0.087
53.89,5.45,3,1,1,82,0.677
137.4,8.23,6,1,0,99,0.57
86.78,8.22,4,1,0,73,0.15
40.12,5.29,2,1,1,30,0.196
134.27,6.49,5,1,0,97,0.326
98.58,6.49,3,1,0,82,0.592
49.96,0.86,1,0,1,22,0.714
52.0,2.81,3,0,1,41,0.289
37.1,2.33,4,0,1,50,0.49
16.79,3.91,1,0,1,28,0.592
57.17,9.19,3,1,1,66,0.473
110.03,6.56,5,1,0,81,0.317
76.94,4.36,4,0,0,93,0.142
66.18,7.85,4,1,0,90,0.5
34.63,3.58,4,0,0,10,0.147
30.34,1.38,1,0,0,29,0.478
5.0,1.64,1,0,1,9,0.615
20.81,2.54,2,1,1,39,0.764
5.0,4.37,2,0,0,1,0.322
95.42,5.0,5,1,0,72,0.228
128.33,8.37,5,1,0,97,0.485
124.28,10.29,4,1,1,64,0.567
28.92,6.13,1,0,1,39,0.618
32.76,6.11,2,0,0,4,0.364
105.46,6.22,4,1,1,69,0.235
41.57,6.97,3,1,0,46,0.646
76.96,4.89,3,0,0,49,0.621
136.89,8.56,5,1,0,93,0.18
150.58,12.39,5,1,0,95,0.401
74.66,5.51,5,1,0,94,0.353
87.47,9.03,4,1,0,80,0.631
66.03,4.46,4,0,0,51,0.544
31.5,3.26,3,0,1,8,0.304
65.48,3.76,4,0,0,44,0.872
14.09,3.62,1,1,1,16,0.64
5.0,1.76,3,0,0,1,0.493
93.18,6.1,4,1,1,65,0.153
36.43,5.32,2,0,0,24,0.324
37.97,5.36,3,1,1,42,0.904
96.11,4.6,4,1,1,86,0.733
40.27,4.47,2,1,0,37,0.441
94.32,5.42,3,1,0,80,0.212
11.7,5.81,4,0,1,6,0.221
44.76,3.35,3,1,1,22,0.264
45.28,11.69,2,0,0,34,0.779
149.42,6.72,4,1,0,89,0.511
97.81,7.0,2,0,1,59,0.757
10.55,0.95,1,0,1,4,0.432
49.04,4.92,3,1,1,55,0.559
98.24,8.64,3,0,0,90,0.667
48.54,6.39,2,0,0,30,0.152
8.58,2.68,1,0,0,12,0.618
43.66,5.77,4,1,1,25,0.228
94.37,6.16,4,0,0,66,0.582
53.7,5.68,4,1,1,34,0.022
89.17,13.32,5,1,0,94,0.373
63.66,4.51,5,1,1,47,0.333
65.94,7.42,4,1,0,51,0.443
27.36,5.91,3,0,1,15,0.701
132.76,8.34,4,0,0,89,0.704
29.36,3.15,1,0,1,16,0.357
36.6,2.73,4,0,1,19,0.257
88.37,6.81,5,1,0,91,0.501
82.87,10.76,4,1,1,44,0.28
35.31,2.6,2,0,1,19,0.852
131.21,6.54,4,1,1,85,0.307
93.48,3.65,6,1,0,74,0.433
30.38,1.65,2,0,1,19,0.507
68.51,7.3,5,1,1,61,0.524
5.0,0.3,3,0,1,1,0.617
46.54,2.41,2,0,1,10,0.736
91.21,7.49,5,1,0,87,0.531
75.51,1.6,3,0,1,50,0.823
88.02,13.56,5,1,0,90,0.177
71.86,6.61,4,0,1,56,0.842
42.4,3.56,2,0,1,28,0.243
59.64,5.48,2,1,1,44,0.621
70.44,6.51,5,1,1,61,0.355
38.21,1.97,4,0,1,27,0.506
104.28,8.39,5,1,1,70,0.603
117.91,8.27,4,1,1,75,0.299
42.85,7.92,5,1,1,45,0.526
73.44,3.46,3,0,0,80,0.625
71.99,5.64,5,1,0,71,0.282
56.51,8.58,5,1,0,67,0.068
61.67,2.07,5,0,0,68,0.469
93.25,9.19,4,1,0,99,0.267
55.49,0.59,2,0,0,35,0.346
35.95,4.22,1,0,1,21,0.836
83.71,7.26,5,1,0,81,0.283
17.1,1.21,4,1,0,15,0.261
69.67,8.45,5,1,1,74,0.347
8.49,4.21,1,0,1,11,0.646
97.21,6.38,5,1,0,95,0.69
97.32,9.12,3,1,1,71,0.632
95.73,9.16,3,1,0,100,0.069
34.34,5.56,1,0,0,24,0.47
69.35,3.85,5,1,0,75,0.214
24.91,3.32,3,1,0,19,0.17
41.61,4.66,2,0,0,19,0.375
5.0,3.27,1,0,0,3,0.195
13.44,1.45,1,0,1,8,0.738
107.99,0.5,2,1,0,68,0.81
25.75,5.52,2,0,1,10,0.327
71.68,9.44,3,1,0,61,0.583
69.97,11.7,5,0,1,43,0.425
78.24,3.96,5,1,0,88,0.727
15.18,4.11,3,0,1,7,0.6
101.06,3.04,4,1,1,75,0.269
28.62,4.14,3,0,1,5,0.379
69.59,9.35,5,1,1,72,0.788
47.96,0.7,1,0,1,34,0.5
45.73,5.87,3,0,0,42,0.662
100.49,9.01,4,1,0,99,0.619
108.24,7.48,5,1,0,73,0.101
54.14,3.51,3,1,0,36,0.155
10.51,3.36,2,0,1,0,0.627
39.45,4.62,2,1,1,31,0.419
54.15,2.67,4,0,0,41,0.684
82.13,7.34,7,0,0,88,0.212
64.76,4.15,3,0,1,66,0.839
88.87,7.26,3,1,1,71,0.284
35.52,5.23,3,0,1,25,0.116
58.44,3.6,2,0,0,44,0.183
56.96,5.0,4,1,0,41,0.44
60.74,5.94,4,1,1,61,0.641
44.8,4.54,6,1,1,53,0.468
53.23,5.23,2,0,1,36,0.411
99.87,4.41,3,0,0,47,0.695
32.77,4.55,4,1,1,25,0.309
69.16,3.75,4,1,1,62,0.572
62.11,9.5,3,1,0,51,0.104
61.69,5.61,5,1,1,54,0.114
64.1,5.55,3,0,1,69,0.731
68.27,5.27,5,1,0,54,0.129
131.03,8.05,3,1,0,80,0.331
56.39,5.83,2,0,1,16,0.194
42.98,1.99,2,0,1,28,0.681
71.68,4.81,3,0,1,55,0.781
135.17,6.99,4,0,0,93,0.299
101.93,6.61,5,1,1,86,0.863
88.77,3.09,6,1,1,79,0.187
84.05,3.14,2,1,1,47,0.502
100.64,6.22,5,0,1,99,0.628
26.14,0.95,5,0,1,8,0.079
24.75,2.26,2,0,1,25,0.57
73.02,9.29,3,1,0,44,0.043
60.11,1.73,4,0,1,62,0.724
71.78,9.46,5,1,0,87,0.181
32.69,3.71,2,0,1,19,0.571
60.65,2.06,3,0,0,32,0.446
75.25,6.22,4,1,0,53,0.29
72.0,4.62,3,1,1,32,0.545
102.05,5.63,3,1,0,67,0.374
127.23,4.79,5,1,0,87,0.278
65.64,10.15,4,0,0,98,0.46
39.53,1.64,3,1,1,26,0.257
91.23,12.24,4,1,1,77,0.557
30.47,6.61,3,1,1,38,0.212
16.28,2.56,3,0,0,9,0.193
95.68,5.57,5,1,0,94,0.44
13.06,2.55,3,0,1,16,0.532
53.92,6.88,2,0,1,68,0.769
33.39,5.89,4,1,0,15,0.086
68.18,4.93,3,1,1,44,0.393
25.57,3.99,4,1,1,32,0.177
12.76,2.28,1,0,1,13,0.737
81.6,9.8,6,1,1,88,0.439
79.55,6.81,5,0,1,61,0.586
22.88,1.15,2,0,1,3,0.276
48.58,3.25,2,0,1,29,0.343
42.53,8.25,1,0,1,18,0.729
48.32,3.25,3,1,0,28,0.372
48.76,2.91,3,1,1,33,0.814
41.1,2.45,4,1,1,6,0.481
18.17,2.37,2,0,1,16,0.326
34.99,4.55,4,1,1,27,0.622
13.4,4.09,2,0,1,5,0.14
151.09,11.82,5,1,0,92,0.287
26.5,2.8,3,0,1,42,0.356
94.95,6.69,5,1,0,72,0.353
44.22,6.42,4,1,1,49,0.386
112.46,6.82,4,1,0,96,0.51
30.42,3.81,1,1,1,25,0.815
29.94,0.54,3,0,1,25,0.63
107.88,7.97,3,1,0,53,0.228
62.67,3.66,3,1,1,33,0.308
36.68,3.42,3,1,1,0,0.708
75.73,3.79,2,0,0,42,0.767
56.02,4.97,4,0,1,41,0.457
81.83,10.09,4,1,1,87,0.478
32.03,2.93,4,1,1,14,0.136
22.23,3.29,1,0,1,11,0.584
70.64,9.01,2,1,0,60,0.288
45.49,4.36,3,1,0,54,0.545
20.16,3.68,2,0,1,22,0.55
64.39,8.32,4,0,0,89,0.597
21.28,5.37,3,0,1,15,0.712
75.43,4.79,3,0,0,58,0.399
23.05,1.32,2,0,1,4,0.394
87.6,2.9,2,0,0,27,0.345
46.92,6.35,1,0,1,33,0.618
16.41,3.01,2,0,1,21,0.639
56.82,7.17,4,1,0,55,0.198
52.21,3.45,4,0,1,43,0.313
141.35,10.55,5,1,0,94,0.036
60.3,2.9,3,1,1,57,0.694
83.65,2.52,3,1,0,68,0.688
67.19,8.49,3,1,1,59,0.365
30.06,3.59,2,0,0,17,0.626
60.75,5.78,3,1,0,78,0.402
98.46,10.37,4,1,0,99,0.592
142.42,5.66,3,1,1,97,0.35
49.88,2.89,3,1,1,34,0.581
83.19,3.17,5,1,1,74,0.348
106.74,9.53,4,1,1,67,0.664
69.49,4.09,4,1,1,62,0.473
83.27,7.02,2,0,0,43,0.141
139.67,2.55,5,1,0,99,0.498
93.13,4.17,4,1,0,76,0.636
122.55,9.35,4,1,0,87,0.322
11.03,5.42,2,1,0,4,0.248
61.82,6.03,4,0,1,33,0.351
81.24,8.37,5,1,0,91,0.239
82.09,7.28,6,1,0,84,0.104
85.33,6.56,4,1,0,63,0.592
11.12,3.32,1,0,0,12,0.175
60.9,6.94,3,0,1,30,0.792
94.33,7.06,3,0,0,63,0.298
53.11,6.46,3,1,0,44,0.163
17.4,3.9,2,0,1,16,0.413
104.24,9.49,6,1,1,90,0.161
81.13,5.34,3,1,1,47,0.629
64.27,4.84,4,0,0,61,0.327
25.98,2.79,4,1,1,29,0.249
59.56,5.51,3,0,1,28,0.452
81.89,9.69,7,1,0,93,0.156
41.88,3.74,3,0,1,21,0.235
79.3,7.95,5,1,1,83,0.475
70.02,12.14,5,1,0,83,0.13
52.46,5.84,2,0,0,30,0.199
68.25,5.14,3,0,1,35,0.327
73.52,8.04,3,0,1,36,0.271
73.39,3.87,2,1,1,82,0.749
36.16,3.35,3,0,1,60,0.87
100.83,1.69,2,0,0,64,0.582
62.37,6.54,3,1,1,48,0.583
85.08,4.53,4,1,1,82,0.766
13.28,0.76,1,0,1,0,0.398
77.07,3.83,5,0,1,43,0.338
45.92,5.48,2,0,1,36,0.411
73.48,5.04,4,1,1,24,0.428
35.4,5.12,2,1,1,20,0.236
29.41,4.33,3,1,1,27,0.395
85.8,9.98,5,1,0,97,0.144
27.71,3.79,2,1,1,44,0.374
117.22,8.99,6,1,0,93,0.31
116.09,7.33,2,0,1,73,0.896
20.34,4.66,3,1,0,6,0.156
84.32,5.47,4,1,0,73,0.255
100.31,8.94,4,1,1,70,0.466
76.77,1.71,3,0,1,46,0.234
98.82,3.48,6,1,1,76,0.252
75.38,7.17,5,1,0,73,0.435
83.75,5.1,4,0,1,50,0.236
46.3,4.9,2,0,1,37,0.492
30.43,4.86,2,0,1,27,0.535
93.31,10.93,5,1,0,100,0.296
110.04,5.35,4,1,0,82,0.265
16.1,5.24,3,0,1,11,0.139
81.03,7.47,3,0,0,58,0.064
98.94,6.27,5,1,0,82,0.466
48.03,4.47,4,1,1,36,0.648
32.06,1.41,3,1,1,49,0.48
90.57,12.63,5,1,1,50,0.345
64.55,4.62,3,0,1,54,0.54
73.23,4.83,5,1,0,42,0.172
134.42,12.83,5,1,1,95,0.608
69.92,11.6,4,1,0,93,0.702
86.48,9.18,4,1,0,82,0.586
30.37,3.27,3,0,1,17,0.193
76.56,8.86,5,1,1,96,0.415
38.62,3.26,2,0,1,21,0.575
15.23,4.22,3,1,1,11,0.501
40.02,4.19,3,1,1,36,0.372
31.12,3.46,3,0,0,19,0.495
71.65,5.7,2,1,1,28,0.347
118.23,4.89,4,1,1,79,0.466
80.34,3.35,3,1,1,33,0.311
88.28,5.98,5,1,0,81,0.158
32.73,4.07,2,1,1,25,0.496
17.87,2.74,2,0,1,5,0.302
49.43,5.71,3,1,0,76,0.804
34.63,7.28,4,1,0,55,0.298
83.14,11.61,4,1,0,85,0.238
128.43,12.71,6,1,0,95,0.401
22.46,2.91,3,0,0,24,0.232
122.47,7.99,5,1,0,95,0.522
58.43,3.03,4,0,1,42,0.53
126.42,9.04,4,1,0,85,0.273
115.99,9.82,4,1,0,82,0.338
15.34,2.45,4,1,0,12,0.43
104.14,6.56,8,1,0,99,0.389
28.46,5.36,3,0,1,49,0.597
79.68,2.34,4,1,0,53,0.157
71.51,8.4,4,0,0,77,0.589
96.25,14.69,5,1,0,99,0.41
101.6,7.96,6,0,0,92,0.242
13.35,3.16,1,0,0,6,0.329
122.03,6.56,4,1,0,91,0.482
19.09,5.72,4,0,1,41,0.588
82.83,8.61,4,0,0,86,0.478
79.47,10.15,5,1,0,90,0.509
74.34,5.93,4,0,1,43,0.633
38.21,2.05,2,0,1,33,0.601
34.08,6.19,4,0,1,25,0.497
128.52,11.63,5,0,1,95,0.432
55.28,8.83,3,0,0,87,0.426
72.29,7.99,5,1,1,53,0.627
6.5,3.2,2,0,1,1,0.618
17.48,3.96,1,0,1,19,0.576
139.77,9.0,7,1,0,95,0.193
56.97,6.68,4,1,1,57,0.641
40.62,2.1,4,1,1,32,0.386
66.25,3.12,4,1,1,75,0.421
19.46,4.98,3,1,0,11,0.271
123.24,7.03,3,1,1,85,0.378
98.25,6.11,2,1,1,79,0.591
99.12,5.82,6,1,0,65,0.431
68.47,8.54,5,1,1,47,0.295
27.34,2.76,2,1,1,29,0.729
36.52,0.7,2,0,1,4,0.439
74.04,4.35,2,0,0,60,0.611
60.37,3.11,4,1,0,30,0.31
10.63,3.81,2,0,1,7,0.818
39.88,6.08,1,0,1,75,0.823
97.78,3.39,5,1,1,95,0.732
83.65,3.78,2,0,0,56,0.759
78.15,8.5,3,1,1,59,0.297
42.72,4.75,3,1,1,36,0.512
34.86,2.76,2,0,1,11,0.296
82.25,7.96,3,1,1,43,0.428
17.68,4.49,2,0,0,16,0.685
93.86,8.89,6,1,0,76,0.197
77.68,10.23,5,0,0,76,0.682
31.57,2.69,1,0,1,9,0.701
48.21,2.92,5,1,1,38,0.515
39.92,4.37,5,1,0,21,0.143
30.01,5.29,3,0,0,25,0.548
155.77,14.3,4,1,0,100,0.573
88.0,7.27,4,1,1,66,0.754
43.01,3.74,2,1,0,21,0.159
5.24,1.42,3,0,1,0,0.324
38.49,6.5,3,1,1,40,0.421
39.91,3.5,2,0,0,11,0.337
60.1,2.05,4,0,0,24,0.484
62.66,7.3,3,0,1,39,0.231
59.59,5.09,3,1,1,31,0.613
104.78,4.92,4,1,0,99,0.348
37.7,1.48,3,0,0,60,0.52
84.45,6.68,5,1,1,98,0.626
79.07,6.89,4,1,0,92,0.344
54.51,3.52,1,0,1,11,0.669
85.39,4.19,3,1,0,76,0.361
49.36,3.84,3,0,1,29,0.165
108.05,6.69,4,1,0,77,0.391
63.7,6.47,5,1,1,77,0.376
82.16,5.41,6,1,1,99,0.328
78.22,6.96,5,1,1,45,0.15
75.64,9.94,4,1,0,82,0.606
107.95,7.69,5,1,0,84,0.379
55.63,5.46,3,0,1,23,0.665
49.99,5.76,5,1,1,47,0.431
70.43,2.52,4,1,0,85,0.645
93.88,2.93,2,1,1,65,0.664
54.49,5.47,5,1,1,53,0.567
33.31,2.12,4,0,0,37,0.045
24.48,4.16,1,0,1,17,0.582
66.9,2.88,4,1,1,49,0.629
67.67,4.7,4,1,1,82,0.512
98.41,5.14,4,1,0,57,0.138
62.71,4.52,4,1,0,61,0.149
65.57,7.4,3,0,1,44,0.566
61.54,4.69,3,1,0,28,0.617
16.39,0.3,4,0,0,13,0.422
105.32,7.18,5,1,0,79,0.575
26.53,0.3,4,0,0,20,0.267
69.72,7.7,5,1,0,77,0.176
82.26,4.55,5,0,0,51,0.177
45.33,4.14,2,0,1,24,0.639
129.18,5.08,3,1,0,78,0.102
29.67,2.86,3,0,1,16,0.576
52.05,3.06,4,1,0,42,0.052
59.13,3.26,3,0,1,41,0.436
25.3,5.75,3,0,1,32,0.846
16.11,3.0,1,0,0,14,0.271
54.96,5.48,2,0,0,47,0.794
18.75,3.97,2,0,1,21,0.822
43.57,6.93,2,0,1,50,0.579
44.22,6.37,5,1,0,48,0.31
57.94,7.25,6,1,0,65,0.38
97.87,5.79,2,1,1,89,0.949
43.76,2.09,4,1,1,13,0.244
121.37,2.45,5,0,0,88,0.588
104.45,5.1,4,1,0,71,0.233
9.24,0.85,2,0,1,6,0.616
63.88,6.5,3,1,0,49,0.467
44.4,4.85,3,1,1,41,0.574
59.86,5.35,1,0,0,50,0.682
22.5,3.85,2,0,1,15,0.565
112.68,6.85,5,1,0,97,0.901
102.03,4.42,2,1,0,80,0.819
31.98,3.54,3,1,1,3,0.074
5.0,4.5,3,0,1,1,0.355
34.88,3.17,3,0,0,21,0.222
56.92,4.33,4,1,1,44,0.653
83.86,6.04,3,0,0,67,0.606
54.26,3.68,5,1,1,46,0.351
111.25,8.6,5,1,0,95,0.452
20.02,0.3,4,0,0,7,0.368
75.78,6.8,2,0,0,48,0.087
47.67,3.34,2,0,1,27,0.843
104.92,4.33,7,0,0,95,0.431
29.58,7.76,2,0,1,33,0.592
113.78,5.88,3,1,1,87,0.645
77.63,8.68,5,1,0,61,0.215
63.8,5.56,1,0,1,39,0.751
28.17,7.34,3,1,1,16,0.072
67.95,1.78,3,0,1,65,0.435
30.15,5.28,4,1,0,37,0.351
7.7,3.32,2,0,0,4,0.431
123.04,7.54,5,1,1,93,0.607
22.56,1.49,3,1,0,2,0.243
41.3,3.37,4,1,0,37,0.006
131.8,3.18,5,1,1,78,0.425
5.0,0.3,3,0,1,6,0.595
38.55,3.04,2,0,0,40,0.72
90.31,5.16,6,1,1,72,0.374
50.11,3.91,4,1,0,58,0.209
104.52,7.44,3,1,1,73,0.38
64.53,4.34,2,0,0,36,0.728
77.7,7.07,4,0,1,38,0.364
121.95,7.82,4,1,0,98,0.553
30.56,5.85,1,0,1,25,0.501
5.52,6.45,1,0,0,0,0.394
88.66,2.1,4,0,1,44,0.149
17.86,4.77,5,1,1,8,0.241
111.13,5.5,2,1,1,81,0.302
21.58,4.24,2,0,0,3,0.878
57.58,3.33,1,0,1,30,0.453
42.6,6.0,4,1,1,31,0.44
109.4,13.23,5,1,1,96,0.243
113.12,5.19,5,1,1,88,0.079
47.93,4.48,2,1,0,47,0.218
17.48,5.71,1,0,0,14,0.18
114.49,6.18,4,1,0,64,0.334
66.23,3.83,3,0,0,49,0.467
71.22,6.59,3,1,0,76,0.299
49.94,3.49,2,0,0,39,0.202
37.52,4.39,3,0,1,26,0.247
112.74,5.34,3,1,0,76,0.578
57.54,6.3,4,1,0,77,0.501
50.04,3.54,2,0,0,60,0.603
74.01,7.6,5,1,1,59,0.321
70.07,3.16,5,1,1,40,0.601
52.68,3.8,3,0,0,59,0.525
70.56,12.55,7,1,1,99,0.514
29.86,2.15,1,0,1,32,0.609
49.21,1.88,7,1,1,55,0.052
73.95,7.77,5,1,1,80,0.395
51.5,6.59,4,1,0,82,0.539
53.52,5.74,4,0,1,21,0.163
10.68,1.45,1,0,1,9,0.606
42.0,3.79,5,1,1,41,0.37
147.95,10.04,5,1,1,91,0.246
141.12,5.24,4,0,0,81,0.358
54.83,5.79,3,1,1,48,0.388
164.18,8.26,3,1,0,98,0.519
20.33,4.73,4,0,0,14,0.399
57.43,3.92,4,0,0,37,0.158
58.36,1.44,4,1,1,37,0.208
129.0,6.9,3,1,0,74,0.328
98.24,7.57,5,1,0,88,0.405
16.68,0.3,2,0,0,0,0.288
103.25,9.1,3,1,1,81,0.482
90.56,10.33,4,1,1,78,0.652
70.67,3.09,3,1,1,42,0.536
25.45,6.81,2,0,1,6,0.409
122.56,8.96,1,1,1,55,0.375
17.56,3.99,1,0,0,3,0.053
51.97,1.53,2,1,0,42,0.585
64.5,7.59,2,0,0,38,0.589
76.86,5.44,4,0,1,38,0.478
64.21,3.33,2,0,1,49,0.515
103.05,5.71,2,1,0,67,0.4
109.87,8.97,3,1,0,84,0.27
78.97,3.29,4,0,0,39,0.274
46.69,6.17,1,1,1,39,0.509
35.67,2.19,3,0,1,14,0.35
51.07,4.79,4,1,0,43,0.034
35.57,6.11,3,1,0,36,0.402
105.42,8.16,5,0,0,99,0.478
61.45,3.76,4,1,1,42,0.355
74.89,4.55,5,0,0,56,0.255
32.06,1.77,4,1,1,19,0.105
119.19,4.82,5,1,1,67,0.628
70.77,5.28,2,0,0,57,0.098
48.02,3.04,5,1,1,65,0.513
76.55,4.22,4,1,1,93,0.801
105.98,9.31,3,1,1,63,0.279
95.5,9.35,5,1,1,94,0.4
25.24,3.51,4,0,1,25,0.444
94.26,8.04,4,1,0,82,0.578
16.88,11.18,3,0,1,5,0.484
87.52,8.39,2,0,0,56,0.494
19.24,4.03,2,0,0,23,0.684
10.78,1.64,3,1,1,2,0.086
19.35,6.27,4,1,1,10,0.289
109.61,5.21,5,1,1,80,0.348
10.95,1.72,2,0,0,22,0.663
34.92,0.89,3,1,1,16,0.349
106.03,5.65,5,1,1,85,0.27
100.14,3.69,5,1,0,93,0.247
42.2,5.67,4,0,1,26,0.267
141.53,7.26,6,1,0,96,0.213
27.43,3.06,2,0,1,10,0.59
94.68,6.74,4,1,1,55,0.305
72.71,4.34,3,1,1,42,0.195
35.29,2.03,3,0,1,20,0.436
39.98,2.57,1,0,0,32,0.373
55.24,2.91,3,0,0,38,0.284
70.8,5.28,5,1,0,73,0.108
44.24,4.55,3,0,1,33,0.308
33.77,2.01,2,0,1,0,0.376
15.08,3.39,3,0,0,1,0.023
132.23,9.38,4,1,1,81,0.225
32.78,4.75,4,1,0,35,0.374
45.55,1.27,2,0,1,35,0.381
14.4,2.25,2,0,0,7,0.275
70.66,7.54,2,0,1,52,0.793
108.0,5.64,4,1,0,97,0.403
38.85,4.42,2,0,1,50,0.764
67.25,11.46,5,1,1,87,0.447
33.67,1.31,3,1,1,21,0.702
26.26,3.01,3,1,1,26,0.657
8.38,2.02,3,0,0,5,0.348
26.17,5.88,3,1,1,19,0.406
91.91,5.92,4,1,0,87,0.333
45.64,4.73,4,1,1,38,0.373
83.33,5.86,3,0,0,94,0.685
91.9,3.33,3,1,1,59,0.46
76.29,4.63,4,0,0,98,0.379
112.6,10.0,5,1,0,100,0.44
27.15,10.8,1,0,1,10,0.434
21.44,4.36,2,0,1,4,0.099
11.39,3.89,1,0,1,4,0.342
66.74,6.02,3,0,0,22,0.303
26.55,2.87,1,0,1,18,0.874
32.28,7.1,5,0,1,19,0.065
134.67,4.75,5,0,1,97,0.622
92.55,4.43,4,1,1,81,0.581
25.06,0.84,1,0,1,3,0.69
110.34,5.25,3,0,1,31,0.356
50.33,4.47,2,0,1,29,0.43
24.7,3.96,1,0,0,26,0.701
34.41,3.24,2,1,1,25,0.505
93.72,5.11,4,1,0,92,0.904
77.23,5.0,3,1,0,75,0.193
5.0,5.15,1,0,0,5,0.802
42.88,4.7,4,1,1,44,0.577
69.02,5.97,5,0,0,49,0.369
22.84,3.08,2,0,1,9,0.417
157.0,5.78,5,1,0,87,0.152
13.01,2.04,2,0,1,6,0.225
34.06,5.9,1,0,1,14,0.356
55.84,12.86,4,1,1,76,0.587
36.21,3.61,2,0,1,23,0.252
81.4,8.32,5,1,0,99,0.158
92.45,5.26,2,0,1,58,0.651
28.6,1.91,2,0,1,25,0.838
105.5,8.99,3,1,1,90,0.646
79.93,6.67,5,0,1,75,0.298
77.88,3.53,4,1,1,76,0.33
33.49,4.19,1,0,1,23,0.454
50.55,3.27,3,0,1,48,0.194
16.36,2.63,2,0,1,24,0.719
53.95,7.46,3,1,0,65,0.068
49.29,3.56,4,0,1,48,0.364
42.87,5.11,3,0,0,30,0.597
104.14,8.95,4,1,0,99,0.695
66.99,2.86,2,0,1,38,0.48
29.48,3.7,2,0,1,23,0.11
8.3,3.14,3,0,1,4,0.545
131.36,9.48,5,1,0,78,0.476
37.79,3.3,2,0,1,16,0.401
28.34,4.98,1,0,0,13,0.527
36.64,2.35,2,0,1,34,0.521
46.31,2.75,2,0,1,36,0.395
101.3,6.6,4,1,0,74,0.652
64.72,1.61,4,0,0,45,0.489
27.1,2.52,3,0,1,18,0.344
96.18,5.18,3,0,0,68,0.717
66.18,3.62,3,1,0,52,0.168
88.32,5.74,4,0,0,67,0.539
63.85,3.06,3,1,1,34,0.687
56.63,3.9,4,1,1,55,0.396
74.0,7.12,4,1,1,100,0.582
69.48,6.52,4,0,1,34,0.61
44.44,3.61,2,1,1,13,0.225
121.7,10.72,6,1,0,98,0.659
56.23,2.46,4,1,1,41,0.503
57.39,4.0,2,0,0,13,0.333
21.28,1.17,2,0,1,15,0.834
21.01,3.44,3,0,1,14,0.38
68.17,5.19,3,1,1,75,0.364
113.08,6.84,4,1,1,90,0.414
30.43,2.04,4,1,0,52,0.315
87.35,6.07,4,1,1,76,0.627
69.78,6.96,4,1,1,95,0.676
86.44,4.51,5,1,1,47,0.421
57.82,4.17,3,0,0,41,0.13
111.93,4.18,5,1,0,94,0.425
11.85,1.31,3,0,1,7,0.308
103.03,9.11,4,1,1,79,0.474
62.27,7.19,4,1,0,55,0.815
27.33,3.57,2,0,1,21,0.68
119.87,6.16,4,1,0,84,0.407
120.62,7.94,6,1,0,88,0.084
35.01,4.54,4,0,0,24,0.451
98.79,8.0,4,1,1,58,0.413
74.68,5.44,5,1,1,87,0.724
57.06,3.23,3,1,0,61,0.677
43.25,3.24,2,0,1,21,0.329
70.14,7.85,4,0,0,90,0.521
12.86,0.54,1,0,1,3,0.547
76.08,8.96,4,0,0,90,0.187
67.46,2.5,7,1,0,82,0.163
44.56,7.82,3,1,1,35,0.537
104.64,7.28,4,1,1,72,0.346
74.71,2.57,3,1,1,49,0.155
105.32,5.86,5,1,0,75,0.256
101.9,8.48,4,1,0,67,0.542
22.65,4.99,1,0,1,4,0.651
24.76,2.12,3,0,0,27,0.448
78.92,4.85,3,1,1,74,0.101
89.25,2.93,3,0,1,56,0.408
125.71,12.21,5,1,0,93,0.166
19.98,0.95,5,1,1,5,0.374
77.23,7.59,1,1,1,84,0.756
80.89,2.36,3,0,0,91,0.673
62.23,6.25,4,1,1,72,0.451
107.96,5.4,4,1,1,71,0.228
49.31,6.06,4,1,0,42,0.453
104.27,7.69,3,1,0,95,0.622
68.48,2.8,3,0,1,46,0.375
120.81,12.4,6,1,0,92,0.481
126.51,9.05,5,1,1,95,0.312
61.85,5.11,5,0,1,65,0.436
39.85,3.49,2,0,0,30,0.425
76.76,5.93,1,0,0,59,0.464
56.63,1.74,2,1,0,53,0.808
122.06,9.48,4,1,0,88,0.517
87.23,6.03,4,1,1,71,0.93
122.26,8.39,6,1,0,96,0.253
29.23,3.65,3,0,1,29,0.386
53.79,5.55,4,0,1,49,0.621
46.14,4.22,4,1,1,63,0.418
68.18,4.47,5,1,0,44,0.165
77.49,3.82,2,0,1,81,0.601
90.09,1.74,5,1,1,64,0.739
16.49,4.21,2,0,1,1,0.372
50.81,3.22,3,1,1,38,0.307
29.38,3.57,2,0,1,9,0.419
19.34,3.07,2,0,1,19,0.652
85.56,9.87,4,1,0,93,0.263
90.31,4.3,3,1,0,82,0.215
100.29,8.71,5,1,1,100,0.458
67.85,5.77,3,0,1,50,0.22
62.12,3.54,3,0,0,29,0.46
25.03,3.34,3,1,1,36,0.648
55.96,10.13,4,1,0,91,0.613
97.81,7.25,5,1,0,98,0.177
129.55,6.09,3,1,0,96,0.765
